dates,details,scores,reviews
 5/15/2009 , melanie |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",i was tested at having a level of 7 for my vitamin d. so my doctor started me out at 1000mg a day. i felt so bad i could not move. so he dropped it down to 4oomg daily. i am hurting so bad still i can hardly move and i am extremely sensitive to sunlight now. has anyone else experienced that? i am taking dry vitamin d 3. HELP???
 4/28/2009 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am 39yrs (not40 yet lol) i just started vit d my level was 7.I am expierencing everything everyone else is.My Bones ache for 2 days after.I feel that is what i need maybe its working.But i am feeling better,I don't sleep all the time.I have a bit more energy.So i am satisfied with this overall."
 4/18/2009 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had a rash on my arms, legs and back since Ibegan 50,000 once a week.  Occasional sharp pains in my right side that go through to my back. The pains in my muscles and soft tissue has emproved, but the price has been too high.  I feel like an ichy lepper."
 4/12/2009 , stephnied |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have just started taking vit.d 1.25mg softgel.  For several weeks my hips and legs have ached almost constantly.  My dr. has prescribed naproxen also.  So far I have taken two vitamind d doses, and been using naproxen for two weeks.  I make sure that I take them with food and water, and at the same time.  2x a day with naproxen, and 2x a week with vit.d.  I have noticed my energy levels up, since taking the vit. d so far.  I was diagnosed with level 15.  My doctor told me that 30 is the normal, range.  Hope this helps."
 4/11/2009 , angelaj |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've just started this medication 50,000iu 2x per week. I've taken 4 pills and the only thing I have noticed is today I am experiencing pain on my right side (kidney). I'm wondering if this is a side effect of the medication. I'm also diabetic and take thyroid medication. Can any one advise."
 4/7/2009 , Sharole |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Since taking 5 doses of 50000 IU I have had blood pressure fluctuations muscle weakness and have little energy. I don't know what level only that it is low.Do not like and have stopped for now, I plan to take lower dose when my muscles feel better."
 4/6/2009 , david59 |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","my kidney doctor put me on this 25,000 a week but if your a diabetic you need to be careful my sugar levels spike to 450 had to go to the hospital so watch out"
 3/26/2009 , Blondie66 |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am taking 50,000 a week for 4 months.  I have been on it about a month.  It makes me feel better, but my joints are starting to hurt and I am overly tired in the evening.  I work out 4 days a week and its really starting to bother my knees since I started taking this."
 3/22/2009 , Carol |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My number for the Vit. D deficiency is the lowest I have seen in all the comments!  I live in Michigan (not much sun) and am 70 years old.  My # is l.7! Everyones comments and knowing how concerned everyone else is with the large dosage of 50,000 units (1.25mg) is helping me to get started! My energy level is so low, I have decided it can't hurt to try it, especially since so many doctors are recommending it! So I will take my ""little green"" pill once a week starting today.   Carol  "
 3/6/2009 , everettmerry |  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/19/2009 , Hope |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've been diagnosed with diabetes,fibromyalgia, hypertension, gastroparesis, potassium deficiency ,vit. B and severe vit. D deficiencies. Even though I felt better with the 50,000 IU of vit. D 2x a week after 1 month of use, I believe that many people, most of whom are deficient in this vit. like myself, also suffer from 1+ other disorder(s) which makes it hard to determine whether or not the high dose of vit.D really improves my overall health condition. I'm on medication for all of my conditio,ns and I do not experience major side affects from any of them. I am hopeful that this supplement is helping to improve the aches and pains I've felt for years, and is having some affect on the fatigue I've been suffering; although, I may never know for sure. "
 2/12/2009 , Nitesong34 |    On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","This is my second time on this. I was on it a year ago and it only raised my level just a bit. I think I need to stay on a low dose year round.    I just started 50,000 iu 2x a week again 2 and a half weeks ago. This time I have LOTS of side effects. I actually feel worse taking this than before I started it. I have had heart palpatations, constipation, very achy muscles, muscle twitching galore!! (which was NOT going on before the pills!) UGH!! I am having a few of the deficiency symptoms disap,pear. But this is a heck of a way to get my level back to normal. I am seriously considering taking only ONE pill a week and getting tested and then being faithful about regular doses. I am so very frustrated. It is no fun feeling worse after taking a Vitamin that is suppose to make you feel better. "
 2/12/2009 , Gina |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My doctors office called after I had another swelling of the knee issue and advised me I had a Vitamin D deficiancy.  I do ache all the time.  I just started taking Vitamin D this evening. So far so good.  No side effects.  The doctor said the pain would not be as bad but it would never go away.  Did not diagnose it, just said my Vitamin D level was low.  Can something else be going on?  Will I never be pain free?"
 2/7/2009 , heythere |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My endocrinologist put me on 50,000 IU of Vitamin D to take once per month for about 3 months.  I had my thyroid removed in September, 2008 but was Vitamin D deficient even before that.    I've been feeling better since I've been taking it.  My calcium is fine.  I'm hardly ever outdoors so that may be a reason for the Vitamin D deficiency as sunlight helps our bodies make Vitamin D.  Going outside is a natural way of making Vitamin D."
 2/6/2009 , Debrah58 |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",My doctor found I had a vitamin d deficiency . He has me on 1.25 of vitamin d twice a week for 2 months in addition to a vitamin supplement of calcium plus vitamin d...This seems like alot to me. Is anyone else on this much or does anyone else take the 1.25 2x a week
 1/17/2009 , mady |  Age: 55-64 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Thank You so much Susan ,especially about the D3 ,so heres what i think i will do try take 400iu daily because i was so fearful of 50,000 this will get me used to it than if my levels don't go up ,i may have nerve try other one ....so i want to buy good brand D 3 ...i read synthetic vitamins aren't good won't help so i hope the pharmacist will help me choose the right kind D 3 ...i was going check out nature made ...thanks for saying it lifeted your mood because i am depressed and stressed i nee,d a boost ,thanks for your help i appreciate it ......mady   "
 1/15/2009 , Susan |  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","This comment is for Mady. I think your doctor wants you to either take the 50,000 units weekly or the 400 units, daily.  You don't have to take both.  Start with the prescribed dose. You are usually only prescribed for a short time period.  If it's too much, or you don't feel good on it, cut back to the 400 units daily.  I am increasing my dose to 800 units slowly.  It has a nice side effect of lifting my mood.  Buy a good brand of over the counter D3.  Make sure your get the D3 and the other fo,rms of D are synthetic. Susan"
 1/15/2009 , Anna M |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have Graves disease, Fibromyalgia and vitamin d deficiency. This has been a great addition to my treatment with the only side effect after 5 weeks is having more energy and finally sleeping better; my memory has improved and I have more strength to actually get up and do things again. Even my grown children have noticed a difference in my stamina and mood levels. My work has improved and I smile so much more because I feel so much better. I thought my thyroid radiation treatment 18 months ago ,had not been successful because all the symptoms were still with me. Turns out they were related to the vitamin d deficiency as well. I am very happy with this form of treatment. I will have to continue OTC of 2000 IUs daily after a 10 week treatment of 50,000 twice weekly."
 1/9/2009 , mady |  Age: 55-64 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Hi Thats great that your legs feeling better and you have no negative side effects .....do you know whaen your dr will recheck your d levels?......well i'm still trying get nerve take mine i also was prescribed 1.25 mg  vit d gel cap once a week for 12 weeks ,i go to my md next week i'm hoping he can help me take this my vit d level was a 4 ,this is all new to me i have fear of taking new pill like a phobia ,i guess if mine wasn't so low i could have just taken regular dose ,i never even took vi,tamin i hope it continues work for you....can i ask do you take it with food how does make you feel after first pill? thank's mady"
 1/9/2009 , cjkeller |  Age: 55-64 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I had severe pains in my ankles and legs; I was terribly tired all the time.  They told me that the vitamin d level in my system was .8; they prescribed the 1.25 of vitamin d.  I'm on week 5 and my legs have almost a tingly feeling - almost like my legs are coming alive again.  I've had no negative side effects. 
 1/7/2009 , Just Me |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I tried with 50000 units capsule but almost gag on it.  I found liquid drops of Calcidol more helpful.  It is only 8300 units but taking it everyday makes almost 55000 units per week.  I do not get other side effects as others have noted here (gas, cramping etc).  The drops have no taste so I just take it in the morning with my breakfast everyday.  I like it better than this."
 1/3/2009 , Susan |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I took 50,000 units once a week for 6 weeks.  I felt awful after taking it.  I found it raised my blood pressure.  My score was 20 when I started taking it.  I was tested after 2 months and it raised my score to 24.  I won't take such high doses again.  I just take 400 units a day and trying to take more without my bp going up."
 12/22/2008 , mady |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","just got vit d 50,000 need know more before i start this large dose"
 12/19/2008 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Thank you for sharing your experience with vit d 50,000..i'm sorry hear what you went through,i can imagine anxiety you felt...did you tell your docter ?.....i keep looking up things on search keeps saying how important it is and i want do right thing i stll didn;t take it...do you know what your number level was ,mine so low ......well i don't know what to do...i hope your feeling better ..can you please post say what you do if it helps ...i feel like my dr demands me take this large dose..."
 12/18/2008 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My experience with the 50,000 I.U. Vitamin D was not good.  Maybe I have some things that I don't know of going on that caused the problems or an interaction.  Exactly 24 hours after I took it (the time it takes to get into your system) I had a terrible choking, smothering sensation in my throat and chest area.  I had body aches, and I am still dealing with the stomach pain, reflux, and bloating that this has caused.  It also increased my anxiety and nervousness almost to the point of panic.  Ne,ver again will I take such a high dosage of anything.  I will have to resort to another means to get my D levels up."
 12/17/2008 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Hi i am glad you don't have bad side effects ,nausea loose stools i think i can deal with that ,as long as don't get pounding heart .......my level was a 4 ,i guess on prescription bottle mine says 1.25 mg once a wek for 12 weeks i think means 50,000 .....my pill is a green soft gel ,i need get nerve take this nurse called me week ago ,i am researching obsessively ,its like a phobia of taking this high dose ,i want so much do right thing ,i keep trying lol.i'm such a scardey cat ."
 12/17/2008 , Dee  Ciding |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Second week on 50,000 MIU once a week for 8 weeks then once every two weeks for 8 weeks so far just nausea and loose stools.  Told my Dr. I would rather move where it's sunny.LOL  My D level was 8 which is extremely low.  20 is considered very low. It will be tested in 3 months to see if there is any improvement."
 12/15/2008 , mady |  Age: 55-64 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","nothing yet too scared to take vit D 1.25,my level is a  low 4 ,did anyone else have theirs this low thanks.."
 12/10/2008 , 6b46pf |  Age: 55-64 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My dr's nurse called me said my vit d levels were low and dr called in dristol well guess its vit d 1.25 ,i;m so scared because i get palpitaions ,i read on side effects it can cause fast pounding heart ,i'm terrified don't know what to do.....does anyone know level number thats low thank you"
 11/25/2008 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 11/10/2008 , sjw |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was given 50,000 units for nine weeks. At the end of the time I had joint pains and felt like I was on cloud 9. As the time has gone on I am feeling better. They are telling me that my Vit. D is low but I am afraid to take a large dose like that again. I am going to be my own Dr. and take  two reg. a day insted of the large dose again. I felt like I was not functioning normaly. It did not feel good at all. "
 11/1/2008 , Ed |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Terrible joint pain, especially back pain.  "
 10/30/2008 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was prescribed 50,000 units twice a week. After 30 days I experienced kidney failure and heart problems. I gained weight and my testicles swelled up.Ended up in the emergency room for 3 days to reduce fluid build up."
 10/14/2008 , carol |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",can i be allergic to vitamin d i seem to have a rash since i started taking it 
 10/8/2008 , shel |  Age: 25-34 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking 50,000IU twice a day for 14 years with no side effects.  I take my doses with food always.  It is quite effective if you take as directed."
 8/25/2008 ,  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 8/24/2008 , psychprof99 |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've been taking 50,000 units once a week for about 6 weeks, and my Vit. D levels are now within normal range after being very low. That's great, but my stomach is starting to be very unhappy with this dosage, with nausea, nasty reflux (I won't ever take it without food again), and loose bowels. I'm beginning to think it's doing more harm than good."
 8/14/2008 , experienced patient |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After two 50,000 unit doses in one week, the tiredness I had been experiencing for months markedly improved.  However, I have terrible stomach/abdominal pain for an entire day after I take it."
 7/27/2008 ,  Age: 55-64 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 5/13/2008 , plbell627 |  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",   I used to get cramps in my ankles so sevre that I had to get up and walk them out. I was told by a co-worker that her mother takes this for cramps. I have been taking this for over 2 years and I don't get the cramps anymore. I use dosage 1000 IU per day. Try it.
 5/3/2008 , alanturner |  Age: 75 or over |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I lost 50-75% of my back pain just a day after taking 50,000 IU of Vitamin D. As I just started this ""treatment"" I will wait to see wht happens say within a month."
 4/8/2008 , puckyjan |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",pain in joints
 4/2/2008 , breedenr92 |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I really like this meds it really works for my father-inj law
 3/30/2008 , wallysegap |  Age: 65-74 |     ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","A great side effect has been to alleviate Low back pain due to spinal stenosis. Eliminated 80+% pain in low back, butt, upper back thighs and left calf.  Diabetes doc says she has had similar reports from other patients. "
 2/5/2008 ,  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I'm finding that the Vit D has increased my appetite.  Has anyone else complained of this side effect?
 10/25/2007 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",First day taking Vit D.So far no side effects.Doing great!
