dates,details,scores,reviews
 12/27/2019 , Happy |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've been depressed for as long as I can remember leading to a suicide attempt and long term hospitalization. I took seroquil for depression in the past which was horrible. I started with 100mg at night of 5htp and I felt like I was high on MDMA and couldn't sleep at all. However I'm now taking 50mg in the am and I've only had positive symptoms. 5htp has turned my entire life around. I feel as though it's the first time in my life that I'm not forcing myself to be happy and on 50mg a day I sleep, better, and it has helped me bond with family due to my fun and optimistic attitude. I'm much less aggressive as well."
 12/4/2019 , psycman1993 |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Fibromyalgia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",helps lower pain and helps me sleep.
 11/22/2019 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Weight loss , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",is this treatment safe to take with Ramipril?    I have not started it yet
 11/17/2019 ,  Age: 19-24 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking 100mg of 5HTP for about 2 months now. It helps with anxiety which in turn helped with depression. The best part about this is once you take it after a meal at night, its much easier for me to fall asleep. I used go to sleep at 3 or 4AM due to anxiety keeping me up, but after taking 5HTP i go to sleep around 10 and wake up at 6 or 7 EASILY. Then I wake up feeling happy and refreshed. The only negative about this is I get a headache sometimes, but this is quickly counter acted b,y taking a couple advils. "
 10/5/2019 , avaelvis |    On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","SO great! My daughters friend had told her about it and what a difference. I have only been using for a little bit but so far so good. My daughter really loves it, trying to get my husband to try it as well, he is in need!!"
 9/23/2019 , ogoway |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Started taking 5-htp for general anxiety based on web info gushing about its effectiveness, bought NOW brand 100 mg.  Label said take 3x per day with food, which I did.  After 48 hrs, started getting bad diarrhea, along with a dizzy/weak feeling much like the bout of anemia I used to have.  Another 24 hours and the problems persisted, stopped taking the 5-htp and they resolved within a day.  There were no warnings on the label about these possible side effects, but a quick google search showed t,hat these were the most common side effects of this product... why would the producer of this product fail to put these common side effects on the back of the label???  Are they that greedy that they can't give informed full disclosure?  Pretty much cost me 2 days of sickness to try their product."
 9/23/2019 , ogoway |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Started taking 5-htp for general anxiety based on web info gushing about its effectiveness, bought NOW brand 100 mg.  Label said take 3x per day with food, which I did.  After 48 hrs, started getting bad diarrhea, along with a dizzy/weak feeling much like the bout of anemia I used to have.  Another 24 hours and the problems persisted, stopped taking the 5-htp and they resolved within a day.  There were no warnings on the label about these possible side effects, but a quick google search showed t,hat these were the most common side effects of this product... why would the producer of this product fail to put these common side effects on the back of the label???  Are they that greedy that they can't give informed full disclosure?  Pretty much cost me 2 days of sickness to try their product."
 9/17/2019 ,  Age: 19-24 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Gave me horrible headaches and cause me to have serious irregular vaginal bleeding for SEVERAL weeks at a time. After reading all of these reviews I only found a few who said they experienced abnormal spotting from this medicine. I will not be taking this medication anymore to see if this resolves the bleeding issue as it’s a nuisance and I notice absolutely no difference in my mood if anything it made me more anxious trying to find a reason for the constant spotting. 
 9/13/2019 ,  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I take this product 5 bro, it helps to put me to sleep at night. That is what the description i read would do for people, is sleep    "
 8/24/2019 , Jess |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have suffered depression since my teens, and have various & severe mental illness throughout my entire family history. I have been on and off antidepressants for years, but nothing has ever 'worked'. I would give up on them after a few months, until things got absolutely unbearable again & would finally drag myself off to the doctors to try another one. Even St Johns Wort had awful effects, and I essentially got to the point of accepting my perpetual unhappiness, and considering suicide as ine,vitable & the only option for future relief.   Until.... 5-htp.   I am extremely aware that everyone reacts differently to different chemicals, but for me, it has been a godsend. I take 2 x 100 casuals at night, and from day 3 onward, I have literally never felt better.   I sleep, have lovely calm dreams (as apposed to constant nightmares), wake up energised & I am happy & completely at peace.   I have suddenly & completely gone off sugar, and although I am not overweight, I have lost 3 kilos in 2 weeks.   This would actually be my only warning; if you are someone who struggles to gain & retain weight, I would be careful on 5-htp & force yourself to eat, even if you don't want to.   Other than that, I have had a 100% positive experience with no side effects whatsoever, & I would encourage anyone who has depression to give this supplement a chance.   "
 7/19/2019 , Glosta |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've been feeling depressed for so long I can't remember when things were different. Only recently have I admitted to myself the seriousness of what's going on. I've tried 5-htp: 100 mg extended release twice daily and I noticed a positive change BUT seemed to always get tired late in the afternoon. Crazy as it sounds it did not help with evening sleep. I've switched to only one pill a day and have not concluded any definite result. I might try CBD in place of the one omitted pill, or might reve,rse the schedule for when to take the 5-htp. If I didn't get so tired I'd give it a 5-star rating. I've got to admit that sometimes I get so desperate for one good day that I'd try almost anything. Depression can be very frustrating, always getting your hopes up only to be let down. I should note that I've been taking 5-htp for about 5 weeks. By the way, I have gone the route of prescribed meds with bad luck results. I don't intend to return to any of them. I've tried to be straight here because I know that what works or doesn't work for me may not be the same for you. It all seems to be a wait and see approach similar to prescribed meds. Something my doctor says, ""try this and if it doesn't work we can try something else"". After a while it grows old."
